1cdba895-139a-45d1-bc59-1b33ab838bac,507317606
60cb228c-1a45-4bcc-b991-f58b3208d92e,504783346
d386164b-c7a0-40f1-82cf-a5326459c0f7,492064476
1acc9f6a-a091-4bf0-af57-d9d2a01f6b49,521376830
316fa075-4e19-4146-987f-df7b337c680f,598799481
7680cb8b-93bb-46cb-b0bf-f7961bb89399,604945361
2344b587-65a7-4d97-8ea1-d0022656c68d,509720793
a6f9a7bf-6a2e-4a1d-8658-4caef14795a9,515108960
49e9a047-2fe2-4995-b9e7-1d53acf562da,506458251
b5fd9462-eb30-4c06-8baf-3970d7456aae,509714926
3b9f5d2b-632f-487e-952c-5f3e02078962,502064368
22601def-65b2-4dde-b096-86404e31d790,509873645
85214172-05e4-4e20-b088-3cc05bbd2f2e,514605650
4bcad626-0569-44c4-9098-c26edd4e0d21,549771878
a8dd2296-d758-4199-906a-1c35ff8ffb1d,614303284
ba01fe92-390c-4a55-9b47-33fc5992376c,509874748
cad29850-606c-4545-9495-0d8ec87d16fb,512133224
4f718d93-b1ea-461e-97e9-81c0d53c5553,504267746
28bdb415-b5e7-483e-9ea6-337156473537,502645822
2802d32a-2b00-4280-aecc-6df515b45165,503920802
da9b87b5-f444-44af-853c-63e8c1557bcd,499893358
c429964c-ef74-49bc-9fe6-a54e7f97d77a,497153505
ffadf357-5f5f-4e2e-905c-df01b82d7d41,492524968
13ae17f5-cd8b-4fb0-808a-b8a776243471,509859968
67ffe29d-cb60-4728-9c4b-66ca8f3146a5,524002921
b1bf41fc-6991-4a3f-b0d5-3b90a26e7d74,489964633
654c3525-a1c0-4274-887a-91c724ff8539,480082481
ce6f1340-3c3e-4c7c-9a55-c54cfb6ef64f,510157773
fafe7fa7-be50-4617-a86e-628155ebd859,510127269
571e75c8-b5e4-4c56-96ce-fb070efa3c36,514425978
567c121a-042d-4f3d-b00b-f208240395a9,518038623
ef0160f7-da39-45ed-9f5e-57829da9e905,505417807
4059f106-70dd-41eb-8acf-6d3e4af13cb0,505635283
2c56d398-c549-4afd-9e2c-dfa038965303,485504353
c7c3a730-6162-4344-820f-ef897ae3b2a6,514526284
93a53946-a239-48b7-8fa4-87a745632277,502443886
91705d10-b381-485e-81dc-96cee40f8b74,517360117
72723050-dbcb-4297-890f-7cb3ecab513c,509739290
179d79c3-2897-4bbb-bbd2-322e28e5701c,543843290
8ae22089-6aae-4b30-81b4-0cb8f3e03a9a,508526877
edfd7f7f-4a37-4b85-a3ee-ed5906ca83ea,510187180
327d72d8-ce6a-4105-8e20-8491a31b59c4,510095176
0884e834-79f5-460c-afdf-f3e46e0d5d86,518513178
e162b845-28ad-45a5-8c2d-6830bc8985de,485560427
f3549a3f-0c6c-4c85-a992-3820d3d2dffb,620186538
41b9f708-0d7d-45c2-b927-bc1699b66e4e,519134289
e2caebb0-2ddb-4263-a123-301f6c336660,507151407
10c6f6c1-b77f-449a-a56a-e196a5956848,504902315
f563209b-3ec5-45f7-8db4-c1d00afe0aef,591551622
2e7afd3a-4cc5-4957-8e76-d90ea37c62b8,519134789
008452a6-ba03-4772-b4c8-8891ef9bd3ce,507098591
ca1050d0-4d27-41c7-8ae8-eea43110a9b3,507822424
dc3c620b-3e57-466c-b1a4-eec764ca76dd,595021581
88c85215-baaf-49b3-b2bc-3ad62c723814,598814845
e589741b-a352-4b19-a24a-62ba19bd5cb7,486134867
37ca6853-1491-4f4e-aa5e-a99d77571f8b,485649786
5b4b7f75-b00d-4fcd-b643-a931783fd357,520727512
eff96dff-7e53-4e67-8372-34ea350003c1,485661545
038199e9-860c-45f0-98df-76c0e69a0118,485506839
cf09441a-71b0-4607-89af-544c58617811,489052422
ed4040a4-5ff3-48e7-ad4d-a70a0655e3cb,511149677
84d18cff-2a3c-44c1-a4d1-5ab5e04dca37,506474630
4eb680e8-64d7-4c66-a2ae-3a619ad86c71,558371879
5e032fca-c50b-42b8-b929-20c36e887f9d,502828261
564aaa58-23c6-45b8-9e33-3aa057978397,496877668
17253ddc-edd4-4ae7-af1b-b80e25dda9f2,507817527
8e753237-d812-47cc-bd86-aff9b78e5559,581528923
95f179a9-98d3-4a81-8a24-212b856f0751,603243332
871e7cb5-461a-4190-b41a-4c7afd09d268,509723446
1476b64d-6a99-4bc7-834e-771b2c6ccfdc,511299613
dbba2836-eae4-431c-8f93-ab084faf35a6,507193896
d96b82e0-fd0c-4184-9ca4-7fff9e5fa22c,505613473
b06fd5ee-1d36-430f-9242-086c6d310e9c,492998302
fde974e7-c1a1-4b3b-bb7f-f078f8da045e,506036170
902c9a3b-1f72-46a9-9318-0337ff3de68a,602762655
e362ef80-e7d9-44e1-abe1-72b1899fd6dd,486041423
a42e2bc9-0b97-473e-9f9a-94ac35577c78,507288274
430cfb4c-ba01-4912-8d64-e9d126ab6769,609985927
b83d8fb2-0fe9-40e6-b978-b91b5e9b586c,517992573
7b10bca2-ff8e-4441-b736-77e870fae177,577483686
6cc57963-4ec5-48af-8fac-6dbe9e525a9b,499508951
fd3d6c60-7182-4907-a336-15d86f12cd0e,603488142
f55e00fb-407f-4f4f-a600-85be8a1d6f26,515491496
67e8361a-2cd0-491f-a7c3-13984ff93dad,620425758
1bf8b519-f266-4421-b5c7-01802bc942b0,516694900
3787ae5e-a2da-45a8-8169-dc17fb0fa201,478162719
f19c72d7-ec7f-44cb-bd95-e9f172f67813,505569439
e83af188-28a3-4748-9ad7-04e89f4b2dd4,487882835
69d19b47-22bd-4268-8138-f826010c7c2b,486524120
2318c5a6-f3ae-4c44-8bea-6a28a3a8d127,507097952
1ae2bd63-2ed8-4576-bdcf-63b9a4750189,583442336
95f8d5c9-ccfb-44a4-8f31-5e06cf2a7351,496991579
28153e2c-530a-484e-9a97-e26cf3564611,504373808
bd56af50-bb6e-4b2b-a367-bec19742f951,496954841
21d33349-d090-4272-89c9-c8069e78f41e,516234582
ae5d80ea-ffb9-4c14-9f79-62e864de7363,509969909
b8f355b8-8fb4-4c32-8485-1fcd87591d0d,482059143
408b68eb-f2a3-4854-9ebe-5d0b86364bb2,483020332
c42b5b24-3531-4a80-946d-852d871adf6e,510558382
ab6ce095-f12c-46c5-820d-be8355382a5b,510067352
4bffabdf-4343-4572-a23b-50609331e89c,517570747
c58e06af-07b7-412d-8987-784ec07a4166,603939263
06e29ec1-e784-4dfe-90ce-ed68bfce9377,510099008
b4bc9605-0d06-4f94-85a9-682910925b07,503910968
c9b691d2-3e95-4a45-81e3-480e212af4d9,514422200
9ced4835-716d-451f-a94b-476100337cfb,505488231
d6cd54af-b43f-4b9e-a6b4-1e669ead9b21,605123625
25a0425e-d1b0-4e3b-a47c-a313102ec8bf,507289351
0a04ee41-6b94-4692-9024-8dc826988a03,488411414
42984d2e-d350-4b35-b2e6-a87f567d94f1,509892192
b1dc8ebe-904c-4572-a64c-c6f3f2e22270,512712600
4ea81598-cf62-4fa2-8ed8-79cd8f27e4f5,593761333
f3aad914-e389-435c-aa68-48502c8cb848,501725465
7454c4b5-beb9-4d29-a3ae-8c71909543aa,612082974
96b55b47-5b90-4da8-aa91-39cace5cd2a0,490649803
1faef191-f483-4dd9-96ed-a3b736c52816,505447660
9fe7e60e-8b96-4a6f-aa9b-5d91ce0fbfc5,602675010
2c41f348-762b-4cd0-87f4-5325f7021727,543735341
0481cf15-0967-4c04-93ac-3376f9755f1b,613833957
947ae572-b413-458d-a4d3-2de901862108,509953216
5b444ac7-57f6-40d3-9691-225d19ff2328,507815074
774a552e-a20b-4b5b-8fe6-f7e739df4021,507693333
e52b28e5-8e87-48c4-855d-ec5349bb0769,511197228
495bacd5-4dc7-4e7d-bae0-bf898f9c6833,485631047
61605aa9-029f-448c-87f6-2914117fd932,507997924
7db2c81a-c6c6-4567-9909-dfe61cf1a57c,504184740
a162ef65-cba2-4bf8-8664-13b31aff676e,504811139
2f52b926-c4b2-4e98-b9a8-ff3493af070a,505120218
85f0722e-a0dd-41a5-90e9-9a253af5bbc0,505461277
0247c2b3-d45b-413a-8ece-7b546ed00b90,510404652
ba72c9a6-12ca-4293-84df-a2435e0b41d8,511511203
cf77ad38-661a-4417-9b42-f10ec7ef6258,572735211
fb0965d8-1cd8-47d4-8a3f-b8f242228b92,537243983
170687bd-035c-43fa-b943-f13fe98e2205,644322406
55a77fd1-716b-4a08-ac29-110af8737105,598794064
b234bd70-c9fd-4a71-87e2-d91c54b9eca6,514277638
2c8be704-5197-4cab-a6ea-309f42abea2a,508164223
8311d85c-4f04-46e6-8465-a2ff62d09e96,509766962
2c00d7a1-2ce7-4e19-85da-03abc378b0dd,505527249
428047fc-76c6-4a9f-a329-0d3242077772,519755767
7dc31b34-c9e3-4661-ab0b-587cb7aa6b98,505733683
1fecc01b-8119-42c2-814b-3848287dd0a5,504417222
4ee5fa8b-91c1-48f5-9f9b-4e931c2121fc,504170839
eec95278-e61d-40c2-9f9e-86f7d687aa6c,509800050
ee78be84-069e-4f2d-9da8-9c437e0332cb,506160558
7232fd43-da4d-48d8-8169-c4b803862d9a,598710087
9e4837f9-635c-45c3-bfff-6094fd1d6153,504272327
80a78564-269b-4ae7-80c7-df93de738181,590973128
6420d2cd-db9d-436c-98ee-1ca117c1c5f3,510170079
b4d01f95-99d7-4f54-92a5-5d0f52013884,476683681
37f31a1f-45af-480d-8d08-bcf0a6dc00b9,509735878
18cc5768-441f-4aff-87c3-4fba596d3af9,571869524
292393ee-be2b-4d9e-8f43-05ed07402daf,598802511
4c7e6b72-ec7e-4de7-9caf-499b8cc79da8,603227241
126056aa-eea6-465c-b401-079e350acb35,511357392
ace457f6-07fb-4400-a823-44ad5d2a9b38,507160839
52faa7c6-4602-45d0-9dc6-93b8ff698429,517508753
e76a91a9-a9fd-4304-8d87-3cffa1721708,598643359
9407e6fd-f47a-48c9-9aca-13af599f76b2,511648402
7d0acf26-d204-42d8-a6ae-31ef4850a2ea,509798996
fa758511-03b9-4b93-b799-49aed78a3c1f,518013885
8995a597-55b7-4034-bb19-88108149a175,519142249
a04ee70e-c97b-4d8b-bbe0-3e0b215e0f83,510747212
c0a4ee56-2e97-4a9b-94d8-ee1b787d31de,605132985
01bc5b16-0da3-4abf-8b24-396a73c510e6,507753726
4fda8c05-8e47-46d8-b373-cf7fd14ee698,515927782
f257e5d4-d7c7-4436-8483-e4b967755201,508810387
f645b433-f550-4225-96f0-546fb235e933,505442471
899ec388-c395-4d9a-8992-cc47772280b4,509742947
bab102cc-659b-4847-a2f2-b8dcf0314ef1,518022673
f6ea3d77-0a9c-4e81-bc0b-ddd965d41784,599016761
b17edf8f-3627-4cb8-afb5-e609d62551e5,505430812
2da02047-cdf2-4d89-ba60-cacffbb00961,503420923
a687353e-bd96-48c6-a531-e23a6bbcb4f6,507745760
0661e69d-f9cb-4834-bc03-2dd2232ce181,511284686
0b7df50b-85d2-4107-b7a1-624c9f91fc77,514639739
44c284f2-033d-4bcc-91ed-c8b6056f2d03,507958494
ce64a9f2-38f4-4366-b714-ee42d31eb138,524424717
8b803e65-7fde-46ad-83b9-e7e8a9fa4e2e,598597952
e789bd0d-eebd-415b-ae14-4010e934c301,505227159
9faad3ad-1a47-4811-aacf-aef17c8f3736,508335744
852f2f4b-7eb9-44f6-91b4-4c22d739cc66,517620078
da104223-651c-49e8-a2ae-a6834674f007,609495684
f1ae570d-d7cc-4897-96d5-8962abef0071,506844675
92c7e231-2fae-4223-ac29-b703128f0481,588464409
1266fca2-1239-409e-8afa-7413f8fdd6cc,504641203
26a1218d-7622-4a71-9bf9-fbeb2278a84e,598720309
308423ab-eca0-48f3-ba35-6fcc792e4edc,507300226
61562950-b2ec-4349-97b6-6eca81620b0d,510596018
65ef6c52-0da7-43f5-8d08-ccb9a98e87bb,573062557
3846db6f-0fdb-4b3c-850b-0e53e7b09738,520180850
